Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc,SLBP12_A,SLBP12_B,SLBP12_C,SLBP12TET_A,SLBP12TET_B,SLBP12TET_C
4894,Tb927.6.4620,-0.0368576064955732,22.426091692299,0.010566994881161041,"hypothetical protein, conserved",22.417518195986894,22.479078681562275,22.47780881826977,22.538346981761418,22.48130357488116,22.465327958663085
4895,Tb927.6.4630,0.0233068967935459,24.7084933348166,0.009118468890084759,"kinetoplastid-specific phospho-protein phosphatase, putative",24.70362963981822,24.679960328847592,24.768928013076483,24.72979959917641,24.65664640838128,24.69615128380398
4896,Tb927.6.4640,0.0479828702610874,24.6198889533363,0.010566994881161041,"hypothetical protein, conserved",24.56015198137179,24.60831984502229,24.904184788757345,24.88741722509302,24.549440012247352,24.491850767027795
4897,Tb927.6.4650,-0.197655684682761,24.6941680371957,0.21053982927211876,"UV excision repair RAD23 protein, putative",24.593035515209348,24.69359599564886,24.560132651302936,24.579615161871335,24.99642098967045,24.86369506466765
4898,Tb927.6.4660,0.281721240221025,18.2018730635635,0.04985175640440347,"cationic amino acid transporter, putative",18.313882878742508,18.178011645045306,18.8942905485392,18.12880269485462,18.21614472887419,18.19607392793513
4899,Tb927.6.4670,0.0102720244035659,27.8310830758803,0.0039019993588122214,MORN repeat-containing protein 1,27.84490292462724,27.776329663591977,28.19886269513012,28.21372382608047,27.71641132062401,27.859144063434137
4900,Tb927.6.4680,0.134600346266758,22.7274280798895,0.12060326644690077,"hypothetical protein, conserved",22.822563511877444,22.70522783765565,22.452718367926327,22.3346926395666,22.61192454255224,22.630091496540302
4901,Tb927.6.4700,-0.251857552407071,19.7433227712123,0.4185528635184603,"hypothetical protein, conserved",19.561032585473143,19.76142863387384,19.533393140332244,19.709971066029155,20.017581257649947,19.883874693221333
4902,Tb927.6.4710,0.194520429827378,26.5077756485438,0.201087437885826,"calmodulin, putative",26.52806069455137,26.503789760301142,26.84027958420077,26.684559653930695,26.321150626048247,26.282858469592217
4903,Tb927.6.4740,-0.0616915018076867,25.8845876793562,0.028799260611507865,"importin-alpha re-exporter protein, putative, cellular apoptosis susceptibility protein, putative",25.86257867065583,25.829306079954268,25.9554218355424,26.145401272092176,25.855857804458356,25.831122015025013
4904,Tb927.6.4750,-0.142213471031944,22.5290887620709,0.10933279052164474,WD40 repeat-containing protein,22.424572660290615,22.472922183423265,22.65105635835716,22.87719555063557,22.4223794244172,22.6756166401141
4905,Tb927.6.4760,0.13106890299067,24.1186063562505,0.42657006101640427,"T-complex protein 11, putative",24.14745084872989,24.164063961000515,24.1654046298214,24.00677669854785,24.024394570928354,24.052541461103598
4906,Tb927.6.4770,0.0721662989046763,27.2005703047587,0.06219593501689898,protein MKT1,27.230356807905917,27.209595577841664,27.369204119256043,27.314168403789047,27.175625408447544,27.102863796053004
4907,Tb927.6.4780.1;Tb927.6.4780.2,-0.104385832298924,24.1542355747007,0.22262137537665855,"DNA ligase I, putative;DNA ligase I, putative",24.19653503583586,24.1204026667596,24.091850602919227,24.278177363845877,24.17055899418087,24.273209444384715
4908,Tb927.6.4790,0.0351997333154586,19.9408247522188,0.005556420787977688,tRNA endonuclease-like domain-containing protein,20.036294902294117,20.06902299654636,20.29542940496872,19.281100221639683,20.52187993954863,20.492167942674502
4909,Tb927.6.4800,0.0574703198227233,25.3647806259654,0.030569593051407933,"tetratricopeptide repeat, putative",25.38529771028933,25.370376094201543,25.48348846683666,25.48892118141732,25.30121495472976,25.2766151757123
4910,Tb927.6.4810,-0.96236966205311,15.8882602241343,0.10391247190552375,"zinc-binding protein (Yippee), putative",13.125123401499522,15.579493307308883,16.385882789570136,15.919911257252524,16.80565188402928,15.252045343256071
4911,Tb927.6.4820,-0.061599361526433,14.5465705063444,0.005916067467426558,chromosomal passenger complex protein 1,15.420476541018065,14.278305556901849,14.28129308442584,14.47300858035567,15.084769400941664,14.607095285627713
4912,Tb927.6.4830,-0.105722327443281,20.0255747679718,0.058716569699687665,"MIZ/SP-RING zinc finger, putative",20.03298414861494,20.01692370972654,20.01553399246865,20.25868688818774,20.18289231012253,19.941029634829725
4913,Tb927.6.4840;Tb927.6.4850;Tb927.6.4860;Tb927.6.4880;Tb927.6.4900;Tb927.6.4910;Tb927.6.4920,0.1337132422072,27.889299318109,0.1315579595425216,S-adenosylmethionine synthetase;S-adenosylmethionine synthetase;S-adenosylmethionine synthetase;S-adenosylmethionine synthetase;S-adenosylmethionine synthetase;S-adenosylmethionine synthetase;S-adenosylmethionine synthetase,27.905017197288903,27.944324319668382,28.17944504125628,28.06029397302421,27.763894324044887,27.803458534522864
4914,Tb927.6.4930.1,-0.119563924800442,19.7320209968873,0.1125174612663275,"thiosulfate sulfurtransferase, mitochondrial, putative",19.64993752122355,19.524138703983944,19.65678237240775,19.754694873509376,19.68429098939632,19.750564509110863
4915,Tb927.6.4950,0.0461967252828117,24.9242145030163,0.018559868513954816,Protein mago nashi homolog,24.986505907323536,24.96747777658373,24.967179413168544,24.970849225938107,24.8570750013146,24.954648693974654
4916,Tb927.6.4960,0.218538762686602,20.7325765268021,0.049462001624998315,Zinc finger CCCH domain-containing protein 47,20.802649616894165,20.915890630874827,20.245679972029425,19.851075582850964,20.81688432083952,20.640644028048136
4917,Tb927.6.4970,-0.0596841723720978,25.5389037885072,0.04412642674666634,"serine/arginine-rich protein specific kinase SRPK, putative",25.552849257525875,25.565221683848527,25.50676786138929,25.677323474934795,25.52089401465216,25.60567383029304
4918,Tb927.6.4990,0.362939196150382,24.8165465830747,0.16387565056281025,mitochondrial ATP synthase delta chain,24.86869988279586,25.373866056545864,25.210523328251963,24.49922985824244,24.54433859102956,25.32070322987056
4919,Tb927.6.5000,0.0648029100606209,24.2031697116934,0.07163330647526599,"Protein of unknown function (DUF773), putative",24.284515227138264,24.161521760945025,24.13136294414977,24.090515153321707,24.12008489732624,24.172391151403257
4920,Tb927.6.5010,0.0905094774571502,19.6951440047934,0.02165612815128509,"hypothetical protein, conserved",19.890832577061715,19.70291458536572,19.727042925994773,19.633523913263087,19.72462299143932,19.69111475134836
4921,Tb927.6.5030,0.263925396277184,24.774906270138,0.13362953600464736,Component of motile flagella protein 46,24.97084143778044,24.88701387453045,24.467529163143453,24.00039649620029,24.73276337945812,24.800448410964368
4922,Tb927.6.5040,0.0888092248814409,29.8502558413066,0.017268675387951106,"ribosomal protein L15, putative",29.83625650337509,29.829572487074785,30.248775549787386,30.24506553373907,29.6252148124826,29.77789651937125
4923,Tb927.6.5050,0.0465744708842664,26.1007486773329,0.010566994881161041,"V-type ATPase, C subunit, putative",26.240699610425253,26.100071823807586,26.410584886093016,26.450477022810997,26.069152598160304,26.09200328670177
4924,Tb927.6.5060,0.0147315430281481,17.0445722594389,0.003992913387820092,"hypothetical protein, conserved",16.841178100211412,16.906560212418935,17.38449119697925,17.12855404129982,17.230483093429665,16.72899774579567
4925,Tb927.6.5070,0.101138094649993,28.7049578050887,0.010566994881161041,Cytoskeleton-associated protein 52 kDa,28.828937496343283,28.80066882258878,28.07379671710269,27.703564515543142,28.90772333991045,28.78870089663115
4926,Tb927.6.5080,-0.214791033570279,25.556147316497,0.3931240329647313,"Protein of unknown function (DUF3808), putative",25.53927562616473,25.39781299145529,25.682221499326754,25.924363092217853,25.665430018952986,25.67389010648677
4927,Tb927.6.5090,-0.0234814899681197,23.4899551805081,0.006907544689689336,"hypothetical protein, conserved",23.44654753317756,23.50310991924848,23.692481196896075,23.71567583275053,23.492109848856376,23.50479743761956
4928,Tb927.6.5100,-0.0887762911244501,21.8090178983596,0.08457545825898924,"polo-like protein kinase, putative",21.65101103724916,21.7796632791811,21.886247840068016,21.950665822792207,21.893307729834174,21.739277477245253
4929,Tb927.6.5110,-0.0895950622317763,25.6202476051998,0.024970149098106527,"damage-specific DNA binding protein, putative",25.56543602087304,25.607616362737897,25.84130503305653,26.093516760145928,25.62475800142162,25.56486784179523
4930,Tb927.6.5120;Tb927.6.5130,0.291526836988506,27.5707754673485,0.37058815027452513,"60S acidic ribosomal protein P2, putative;60S acidic ribosomal protein P2, putative",27.62545203724871,27.76327624725481,27.3578931887846,27.134377552683908,27.31471907865373,27.422944330984954
4931,Tb927.6.5140,0.655720765562025,13.1762187815437,0.3454531815558438,"ribosomal P protein AGP2beta-1, putative",13.726706670651351,13.293413481905237,13.15947553360746,12.085658548367546,13.480470176696269,12.646304664414156
4932,Tb927.6.5150,0.0154673878876004,22.3138901546495,0.005916067467426558,"hypothetical protein, conserved",22.258820105757756,22.27946354118024,22.5605958687598,22.64022466401861,22.16356454776646,22.248688140249914
4933,Tb927.6.560,-0.304862072607879,26.080397555706,0.3991575802324485,"cysteine peptidase C (CPC), CPC cysteine peptidase, Clan CA, family C1, Cathepsin B-like",26.08498867893693,25.72101996033552,26.06956375181324,26.5288237457863,26.140198984034463,26.12113587908856
4934,Tb927.6.570,0.165077438547314,23.2493413574494,0.056396984351013396,conserved protein,23.206968281252937,23.119446610132535,23.825306376188504,23.41889252876473,23.09386868361712,23.143727739550197
4935,Tb927.6.580,0.0137747281390226,21.3689097817186,0.006126568315489962,"hypothetical protein, conserved",21.279273725386524,21.458145649845303,21.28705352063693,21.414186357616067,21.3170743745864,21.25188797924921
4936,Tb927.6.590,-0.0811270398588064,24.1444472292625,0.006126568315489962,mitochondrial ATP synthase subunit ATPEG3,24.11406415538623,24.10590723433893,22.831675720211088,22.457267163540077,24.40314719734676,24.434613868625835
4937,Tb927.6.600,-0.0150298924564538,25.9122893636566,0.006126568315489962,CCR4-associated factor 1,25.910671162301806,25.80119211198006,26.129825747768106,26.08955448217056,25.893818652387875,25.903405564860897
4938,Tb927.6.610,-0.101508218874848,21.0125502553574,0.054630583179824894,kinetoplast ribosomal PPR-repeat containing protein 18,20.915012919202656,20.92603532762179,20.791990716834928,20.804003678827947,21.187446527911344,20.94611341354462
4939,Tb927.6.620,0.0333432524400408,28.1145578754898,0.007413704550705671,"hypothetical protein, conserved",28.09371085822949,28.11440327990485,28.419744132011736,28.490980820052485,28.024815793406848,28.012031899366637
4940,Tb927.6.630,-0.0790775729113626,26.6161647557078,0.02959328540814188,"hypothetical protein, conserved",26.407298991394143,26.63901615888693,26.735039233299773,26.89362674761951,26.568232612921207,26.55672774177421
4941,Tb927.6.640,-0.0346871167021412,27.5027351270086,0.010566994881161041,ApaH-like phosphatase ALPH1,27.37565828239274,27.493234038297576,27.72473430171776,27.697158396824182,27.544548880962346,27.455980694727984
4942,Tb927.6.650,-0.139467030755071,23.4148361765732,0.10906291689146223,"hypothetical protein, conserved",23.321269713358618,23.35510217161096,23.63623173073408,23.82591006383432,23.4755225736406,23.429572070493965
4943,Tb927.6.660,-0.1567231358035,25.0762853832473,0.030569593051407933,"hypothetical protein, conserved",24.834440597079876,25.131506624246207,25.26553518416164,25.52218767993541,25.28381976125869,24.89564437170412
4944,Tb927.6.670,-0.0669077688849491,23.4555320964123,0.010566994881161041,exosome complex component RRP45,23.30984794094324,23.418024147221857,23.814418537986867,23.94865969675252,23.454955178573417,23.339399057480872
4945,Tb927.6.680,0.163156559995699,17.3702557123741,0.010566994881161041,"hypothetical protein, conserved",16.852722710973584,17.372485547144912,17.93981318940449,16.607970907785596,17.79667546783616,17.270905391914134
4946,Tb927.6.700,0.0896251928699208,26.1279288413209,0.13522525874411906,"alanyl-tRNA synthetase, putative",26.140516686482798,26.13786521059789,26.304679286323378,26.157449699350337,26.056520304843584,26.10021560060038
4947,Tb927.6.710,-0.176311463257527,23.127887397098,0.20420395958850343,"dephospho-CoA kinase, putative",23.02399894584733,23.05120293854617,23.247177967628332,23.50959299539132,23.124390104711463,23.21733114169163
4948,Tb927.6.720,0.0631472328879994,30.5783475805887,0.017799116805172967,"40S ribosomal protein L14, putative",30.57863875246109,30.547839075350147,30.80732913571769,30.80177111224309,30.501219339523555,30.441374813098296
4949,Tb927.6.730,-0.235422136134702,21.9318919079035,0.32791884306154373,"hypothetical protein, conserved",21.943706544913304,21.76300866989074,21.86771617708129,22.36053925297043,21.933814564774057,21.98634398254496
4950,Tb927.6.740,0.0871625523806898,23.7372219075207,0.05998584319881743,"ATP-dependent DEAH-box RNA helicase, putative",23.75485240200062,23.721177208311257,23.957799022773564,23.892944433452605,23.655431445012308,23.623965097478447
4951,Tb927.6.750,0.0081694312468521,22.7585955129923,0.003992913387820092,"kinetoplastid-specific phospho-protein phosphatase, putative",22.77610898294766,22.889488768872774,23.040782458189373,23.01655878941047,22.803005027080346,22.86230809977844
4952,Tb927.6.815,0.142247334887358,23.6143368881268,0.011815186897682699,hypothetical protein,23.59127966890848,23.74145064510249,22.991261298720683,22.58815910450205,23.6112458026716,23.69784470089592
4953,Tb927.6.820,-0.0679321967005464,22.4413269361489,0.041166524369108635,Pumilio homology domain family member 4,22.475569686746898,22.373704544853837,22.400629384004382,22.35781107600256,22.481238853352348,22.61465027635185
4954,Tb927.6.830,0.102094037473098,22.5622117668331,0.011815186897682699,"hypothetical protein, conserved",22.93540948323356,22.469662352538663,22.41366610432552,22.262171755850105,22.577885941765956,22.672398130062383
4955,Tb927.6.840,0.0312019808372455,24.1360128584407,0.006559715603984997,Flagellum attachment zone protein 29,24.064468370480764,24.225224443534238,23.89398767614277,23.812137297628254,24.196744129734785,24.081193120283
4956,Tb927.6.850,-0.0403815533507839,26.3321006647797,0.006126568315489962,ccr4-not transcription complex subunit 2,26.31612093020456,26.323127793523454,25.719875250642183,25.493800537009104,26.52556475806611,26.460903339347325
4957,Tb927.6.870,0.144265939506475,23.4365691528336,0.12060326644690077,"myotubularin, putative",23.47517657870375,23.42554599122263,23.588889032064543,23.54538969913352,23.1888101087787,23.322613975559285
4958,Tb927.6.880,-0.205737753726876,20.9509878244495,0.48685793246975373,conserved protein,20.89174229540429,20.891734344676088,20.954797425208078,21.10363828033689,21.1088536999936,21.142995346138587
4959,Tb927.6.890,-0.0196956379766178,29.6079211843363,0.007780969527435106,"hypothetical protein, conserved",29.64402391680677,29.66263106908686,29.68332662053778,29.82814283075076,29.592663125562645,29.628262564047866
4960,Tb927.6.900,0.0967006321819426,18.7206992440907,0.010566994881161041,Substrate of Polo-like kinase in the basal body 1,18.789811516910746,18.978300262342024,18.32796201118625,18.187396558585224,18.731594187988534,18.88698114731941
4961,Tb927.6.910,-0.168976460080657,20.773128718449,0.034036358131635844,SET domain protein 18,21.034554878773235,20.840837567048016,20.322334367918184,21.149118239336623,21.034331093527623,20.52120686111716
4962,Tb927.6.920,-0.110104168207489,22.8340238118654,0.05269399573921609,"helicase, putative",22.872890706043314,22.68618925409148,23.007411553845152,23.18387907205755,22.754550279293493,22.95837466725136
4963,Tb927.6.930,0.0105426446246533,25.3869986698976,0.004363612231117006,metacaspase MCA3,25.381421318899854,25.41649902684024,25.57777650603477,25.703204778008452,25.333092445513103,25.30777169437935
4964,Tb927.6.940,0.0050816602508767,24.2707374824671,0.001798552358839057,metacaspase MCA2,24.24716747996917,24.171843153818127,24.584173108636783,24.550562444442317,24.178069133177868,24.259307184051263
4965,Tb927.6.950,0.0640174510858706,26.212594367843,0.0794593914794243,"cysteinyl-tRNA synthetase, putative",26.28808740493314,26.203174023542907,26.29519080241357,26.26767007221507,26.14615079651955,26.18057900889737
4966,Tb927.7.1000,-0.0110785626912566,23.9179768772158,0.003232524299262031,ATP-dependent DNA helicase-like PIF8,23.803602917984623,23.86708865733367,24.12637136758202,24.293205855170772,23.94360944853917,23.59348332726414
4967,Tb927.7.1010,-0.222291607347021,20.0945184167208,0.05541530239488985,Mitoribosomal SSU assembly factor 30,20.07274659024636,20.09238741990868,19.6750591415571,19.796640448330173,20.307542126697356,20.40288539872567
4968,Tb927.7.1020,0.148981699297707,20.1790849070975,0.018559868513954816,"hypothetical protein, conserved",20.519847424734085,20.01065762365381,20.7671780442453,20.77133228196006,20.052817499361296,20.02658821341871
4969,Tb927.7.1030,-0.0295876945247109,20.9871897154152,0.009118468890084759,"heat shock 70 kDa protein, putative",20.85299506093087,21.01534972977199,20.90069940551077,21.0143912267629,21.00566395010735,20.837752102917506
4970,Tb927.7.1040;Tb927.7.1050,0.0142135114382995,30.0756233752902,0.006126568315489962,"40S ribosomal protein S16, putative;40S ribosomal protein S16, putative",30.181851665627804,30.013299222999134,30.00593080633035,29.95372357163935,30.15841719772053,30.04630039128252
4971,Tb927.7.1060,-0.142189121198516,24.7496149194612,0.44993815723676595,ISWI complex protein,24.656548075448736,24.6715252908416,24.738634546255188,24.88553075323863,24.843539488155194,24.764205034747256
4972,Tb927.7.1070,-0.0444643807838006,23.8296922112898,0.021234520007244784,KREX1,23.863739361657355,23.75062062913101,23.73035684191525,23.83475924137357,23.8010220738514,23.84232865983006
4973,Tb927.7.1080,-0.0688746097395949,25.7246895479033,0.031272687510560816,"hypothetical protein, conserved",25.73416805584971,25.539038108773877,25.75906541699738,25.78874008946984,25.60876292439544,25.841392396974488
4974,Tb927.7.1090,-0.104494433874791,21.7270023724673,0.05842479043239651,"DNA repair protein RAD5, putative",21.47055044740906,21.836744462099105,21.879530629112963,21.88118845906063,21.715293127679654,21.903827253505213
4975,Tb927.7.1100,0.0321045020231701,24.3396230941906,0.010566994881161041,"hypothetical protein, conserved",24.29404429421521,24.338079342228248,24.53762699606196,24.476317584414257,24.266117039951197,24.33100250207045
4976,Tb927.7.1110,0.0923692918255554,27.9755903359063,0.017268675387951106,"asparagine synthetase a, putative",27.959605536711354,28.11365690000293,27.718974736955143,27.409068709511875,28.04664921994734,28.059411368733556
4977,Tb927.7.1120,-0.0472747758984795,25.9114057931419,0.010566994881161041,"glutathione peroxidase-like protein 1, trypanothione/tryparedoxin dependent peroxidase 1, cytosolic",25.838256400071256,25.971837920586573,25.95898861025861,25.96874558239095,25.96132709713083,25.980834579090104
4978,Tb927.7.1130,0.105220193683703,28.125679749799,0.054630583179824894,"glutathione peroxidase-like 2, trypanothione/tryparedoxin dependent peroxidase 2",28.17936036613001,28.057978752445987,28.401842059116333,28.325956768717344,27.964149417091285,28.03341441083259
4979,Tb927.7.1160,-0.407343097401569,16.9078326846499,0.5409702796447132,"hypothetical protein, conserved",16.38675645576397,16.49355200831437,16.74298710586338,17.045803201503013,16.974411218706997,16.825110441936424
4980,Tb927.7.1170,0.088151393381267,23.2312098334738,0.018559868513954816,RNA-binding protein Y14,23.218589226736636,23.37298655106848,23.00424199019333,22.837051884121248,23.30000462918933,23.194307074544067
4981,Tb927.7.1180,-0.101441968339497,22.5809501134846,0.030569593051407933,"RNA-binding protein, putative",22.597962867790415,22.315187114360075,22.729181810909964,22.820057756169746,22.503458334353,22.6231416075562
4982,Tb927.7.1190,-0.0119780901746047,22.9090746614059,0.005916067467426558,"regulator of chromosome condensation, putative",22.81023076263824,22.8912820887993,23.090356075212792,23.10201336369655,22.86476892299017,22.86102091048744
4983,Tb927.7.1200,-0.0669427191065779,22.8432217602036,0.05269399573921609,"Protein of unknown function (DUF525), putative",22.73819483393081,22.92358415044709,22.82787051789697,22.89473856102409,22.9419242258542,22.853814872716303
4984,Tb927.7.1210,0.0054501217107052,17.2671364378375,0.0017432599208182917,"regulator of chromosome condensation, putative",17.68763529975975,17.282964991560537,17.084154035919898,17.485686635141242,17.36630055033837,17.18641677662845
4985,Tb927.7.1220,-0.0781404967464105,27.1356237741939,0.02959328540814188,"hypothetical protein, conserved",27.03835159483585,27.1574785463433,26.826800699056765,26.872229106348257,27.20698701854308,27.1778362055838
4986,Tb927.7.1230,0.0806402523684184,22.29071154484,0.11496414126768086,"hypothetical protein, conserved",22.30427715917918,22.34618832954126,22.29308535382386,22.26444696078155,22.28115585455608,22.15602727010141
4987,Tb927.7.1240,-0.128828455690744,24.1604559340759,0.16266957911972688,Sphingosine kinase,24.09400451133528,24.084300021922168,24.255222022084485,24.44370969203624,24.240156448212037,24.136145782165908
4988,Tb927.7.1250;Tb927.7.1270,-0.206162157353468,20.2099055044986,0.20487814535692664,"hypothetical protein, conserved;hypothetical protein, conserved",20.282082699514635,20.173173830198376,20.287213274227792,20.649554501321425,20.28860649042986,20.42279528424992
4989,Tb927.7.1280,0.0899448351917016,22.7516972436236,0.010566994881161041,"hypothetical protein, conserved",22.7021403359306,22.569650525493586,23.5982240234208,23.05122086964021,22.74106964693084,22.80788986269884
4990,Tb927.7.1290,0.0282129442812646,22.7963778904036,0.009232212279756923,ER membrane protein complex subunit 7,22.746401975396218,22.91070130944043,22.764004796710264,22.763630209305894,22.880557068632715,22.692281970764487
4991,Tb927.7.1300,0.0766021139892175,28.8275201111711,0.10443611575908233,"protein disulfide isomerase, putative",28.85313605808481,28.779517034048038,28.91139715433525,28.69466878963016,28.83865630394444,28.78091881092586
4992,Tb927.7.1310,0.0663412705014075,25.9005993332457,0.011815186897682699,"cilia- and flagella-associated protein 61, putative",25.97322347079901,25.86118376761174,26.228286544954383,26.269967442802304,25.765020242322056,25.828682286736548
4993,Tb927.7.1320;Tb927.7.1340,-0.120934928812865,28.8328010950661,0.08240242541606745,"10 kDa heat shock protein, putative;10 kDa heat shock protein, putative",28.695573190004527,28.69704923361461,28.7892676266852,28.706085479415115,28.98116773881348,28.85744161851433
4994,Tb927.7.1330,0.0762307213020321,26.4236995933499,0.018559868513954816,"hypothetical protein, conserved",26.37270304920302,26.428787398982823,26.73233198915917,26.70658676080565,26.25081084773648,26.34773266489679
4995,Tb927.7.1350,-0.370227355796754,19.4147202722353,0.2516757027615158,"Pentatricopeptide repeat protein (PPR), putative",19.004496336604475,19.43407272686277,19.227739347404803,19.47514407605229,19.77925018704809,19.52259621516193
4996,Tb927.7.1360,0.343041649877005,24.2085793135381,0.04427797579860211,Paraflagellar rod (PFR) assembly factor 2,24.45460291615013,24.363834502192464,23.66533022484531,22.6749271411792,24.35525798396454,24.424457568413143
4997,Tb927.7.1370,0.386996169144449,20.357109457896,0.20568651438271776,"spliced leader RNA PSE-promoter transcription factor, putative",20.69673624901736,20.542140838058742,20.25144152935712,19.52575322404568,20.266208621637592,20.537368263316612
4998,Tb927.7.1380,0.0900074709980778,22.1525644389618,0.017268675387951106,"hypothetical protein, conserved",22.11616257631065,22.12408100076043,22.068806851921824,22.143075356577004,21.785972977131262,22.10997968229042
4999,Tb927.7.1390,0.101843261873089,24.9043863112095,0.09723729557106785,"RNA-binding protein, putative",24.90318010660125,24.96878099515617,25.126526398811748,25.04570139541387,24.75226303722774,24.894993282308302
5000,Tb927.7.1400,0.0769066584190874,23.2859271214004,0.07965023817671557,Tripartite Attachment Complex Protein 60,23.30318868888464,23.24535776561426,23.385151039371703,23.251335117805088,23.19078146951752,23.260860931290736
5001,Tb927.7.1410,-0.0018548082989795,20.435717940175,0.0017432599208182917,"hypothetical protein, conserved",20.3360381763209,20.45087978902844,20.805675850625,20.68233026383333,20.40562203713208,20.510205939905862
5002,Tb927.7.1420,0.0251488469512999,24.0258003803751,0.006559715603984997,"hypothetical protein, conserved",23.99751687935376,23.979539823385718,24.296151440052416,24.26854041785469,23.995977523993304,23.933243660090007
5003,Tb927.7.1430,0.0725890454756026,26.7360595164489,0.07936743786897514,"leucine-rich repeat protein (LRRP), putative",26.76015501614694,26.762192032306142,26.88510602742662,26.847011072538752,26.662300796883255,26.680374070030883
5004,Tb927.7.1440,0.0290647793038552,22.784737217227,0.008037595172461278,non-canonical poly (A) polymerase,22.82919227336789,22.74746341984039,22.94954190701892,23.06798399225016,22.710697651913627,22.66032161815185
5005,Tb927.7.1450,0.29703384311172,18.4925277421797,0.21958511383086163,"Conserved hypothetical ATP binding protein, putative",18.67018008259272,18.44628216752053,18.484431272186157,17.908762819858918,18.446971172333605,18.35405800077173
5006,Tb927.7.1460,-0.015626862122847,22.8825178077683,0.005916067467426558,"hypothetical protein, conserved",22.818665569415533,22.827032760968912,23.10412971865141,23.22316526493277,22.80582633215837,22.767717038313247
5007,Tb927.7.1480,-0.0010261491539935,21.3627040477317,0.0011024096207458524,"hypothetical protein, conserved",21.304234779906725,21.59189563677379,21.26697565505987,21.35012615861517,21.464864768648248,21.351193591938944
5008,Tb927.7.1490,0.010233501288532,19.8012804750086,0.0019173812674397734,"hypothetical protein, conserved",19.858483860824037,19.78324109455082,19.181365956686783,19.0194946147155,19.984313916819715,19.788581876660828
5009,Tb927.7.1500,-0.083376235668684,23.8859486330582,0.018525527100147487,"Cytosolic Fe-S cluster assembly factor CFD1, putative",23.67835050039741,23.86310306943281,24.13960880874646,24.27436998869424,23.887035957044947,23.769785139843552
5010,Tb927.7.1510,-0.406708573225096,22.0052655942889,0.66376002793951,"pseudouridylate synthase I, putative",21.86225447658549,21.63837240852885,22.01042307317241,22.52618391947964,22.10433140506832,22.100660353414085
5011,Tb927.7.1520,-0.202703418597185,17.9639179377222,0.047624230838116614,"hypothetical protein, conserved",18.015073217882097,17.92243813950466,17.572148144539106,17.769598017803165,18.127334320038734,18.220837419875508
5012,Tb927.7.1530,-0.0247513059605815,23.0102249026814,0.006559715603984997,"2OG-Fe(II) oxygenase superfamily, putative",22.89951237855503,22.869120779578573,23.188689052677542,23.1954806828467,22.965160168852293,22.8709352769939
5013,Tb927.7.1540,0.108826911609629,17.6657992605324,0.031073928515477117,"Staphylococcal nuclease homologue, putative",18.027581626805585,17.743470255354282,18.10526843495916,18.1343874931833,17.705706365344966,17.70974572376187
5014,Tb927.7.1550,-0.069808411117922,22.8380899146748,0.018559868513954816,KRET2,22.757545727981345,22.798859359094504,23.08904304137831,23.19532128660237,22.80644616356456,22.85310591164099
5015,Tb927.7.1560,0.0655508106202376,21.9722521252096,0.04045796593777639,"TPR repeat, putative",21.97708046223113,21.951766645270183,22.092905349942274,21.98705570366812,21.90160901252707,21.936435309387694
5016,Tb927.7.1570,-0.211656615625245,21.6790685882876,0.2474724859630995,ER membrane protein complex subunit 8,21.602196488684903,21.56915005434298,21.77658849242816,22.096672740181315,21.721070909097776,21.765161233052694
5017,Tb927.7.1580,0.0502825084923799,23.64865621245,0.034054369631684574,"Vps52 / Sac2 family, putative",23.694607726163248,23.60840723716805,23.599344839595695,23.50487288162552,23.594367384855676,23.652272010968677
5018,Tb927.7.1590,0.332174172164148,18.6127680603709,0.5571584111320971,"cyclin CycB3, mitotic cyclin",18.71332168168436,18.868980687305115,18.87475995107809,18.690947133420146,18.43403780835652,18.335554861798464
5019,Tb927.7.1600,-0.425892321128334,21.4331947614595,0.8737444971745862,"C-1-tetrahydrofolate synthase, cytoplasmic, putative",21.172335766736097,21.41788277520244,21.38513113899707,21.833656714831577,21.95860181393997,21.460768115549055
5020,Tb927.7.1610,0.106548910760079,24.4440919326011,0.09055060038181324,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase, putative",24.48156868046395,24.371624395936244,24.6848243599892,24.55513356348605,24.3273067891061,24.335930351517003
5021,Tb927.7.1620,-0.0680552842398221,23.6335612834286,0.03496639361450976,"Cleavage factor I 25 kDa subunit, putative",23.542772664399067,23.522510914280293,23.72428374731682,23.784171198397097,23.570013128812523,23.639548851506014
5022,Tb927.7.1630,-0.141838976492181,25.5032415707357,0.03806788421711128,"hypothetical protein, conserved",25.195286151309062,25.405136128449666,25.353174264847176,25.602564932273943,25.432759920460512,25.34378862134799
5023,Tb927.7.1640,-0.0615582782009945,20.6580092776308,0.011815186897682699,Mitoribosomal LSU assembly factor 1,20.438261869835344,20.809848304246216,20.503387949308063,20.376199182564037,20.676821164680412,20.883152610748148
5024,Tb927.7.1650,-0.0630412704852823,25.512436270842,0.021431617349878775,"hypothetical protein, conserved",25.429905437205072,25.42676284409804,25.57471682793097,25.755662852578944,25.39997763719525,25.464868430915736
5025,Tb927.7.1660,-0.0336424669334718,24.5471702830367,0.010566994881161041,"hypothetical protein, conserved",24.500274969152688,24.528893266381846,24.528509922530137,24.671681157903382,24.44718903491161,24.539735366050092
